"","func.type","tpt","subj","r_id","x_pred","y_pred","x_next","y_next","motor_sd","prob_true","prob_rand","prob_lin","prob_prev","group"
"1212","triangle_1",14,"cfv5hmqdm2","cfv5hmqdm2",0.496760087126695,0.487689256152405,0.5,0.487095329246885,0.0150156731892072,0.999693916992848,0.000306083007151471,5.39733598998775e-85,3.11092889176637e-32,"adults"
"1213","zigzag_1",3,"cfv5hmqdm2","cfv5hmqdm2",0.692506301978894,0.215158614479732,0.702692737700793,0.35452140369219,0.0150156731892072,1.23569453000805e-14,0.00608505163468279,0.993913345348434,1.60301687035457e-06,"adults"
"1214","zigzag_1",4,"cfv5hmqdm2","cfv5hmqdm2",0.689261889578028,0.415230712533085,0.679609541622571,0.426974039344003,0.0150156731892072,0.968256584151441,0.000283779152529915,0.0314574983709852,2.13832504431015e-06,"adults"
"1215","zigzag_1",5,"cfv5hmqdm2","cfv5hmqdm2",0.638432761964474,0.347098052114916,0.644700076116706,0.359420004881399,0.0150156731892072,0.999721138257902,0.000278861076462104,9.33695808461872e-21,6.65635544827147e-10,"adults"
"1216","zigzag_1",6,"cfv5hmqdm2","cfv5hmqdm2",0.620047758359571,0.278965391696747,0.60979061061084,0.291865970418794,0.0150156731892072,0.968233441827007,0.000310647571504831,0.0314559059875072,4.61398105065058e-09,"adults"
"1217","zigzag_1",7,"cfv5hmqdm2","cfv5hmqdm2",0.584359221950054,0.3579127601178,0.586707414532618,0.364318606070608,0.0150156731892072,0.999797539820565,0.000202292459687628,9.40124798343627e-17,1.67719746940748e-07,"adults"
"1218","zigzag_1",8,"cfv5hmqdm2","cfv5hmqdm2",0.571381572346593,0.42496394973568,0.563624218454396,0.436771241722421,0.0150156731892072,0.96827486154765,0.000264556219787415,0.0314587528994609,1.82933310170576e-06,"adults"
"1219","zigzag_1",9,"cfv5hmqdm2","cfv5hmqdm2",0.505411853529,0.355749818517223,0.52871475294853,0.369217207259816,0.0150156731892072,0.999078025857184,0.000921974086085158,2.77318838050402e-21,5.67304480413165e-11,"adults"
"1220","zigzag_1",10,"cfv5hmqdm2","cfv5hmqdm2",0.494597145526117,0.290861570499919,0.493805287442664,0.301663172797212,0.0150156731892072,0.968317973621785,0.000220312127946827,0.0314617119733999,2.27686814358699e-09,"adults"
"1221","zigzag_1",11,"cfv5hmqdm2","cfv5hmqdm2",0.466478904718619,0.369808938920972,0.470722091364443,0.374115808449025,0.0150156731892072,0.999802059143796,0.000197862241385482,3.72222781724388e-17,7.86148188244709e-08,"adults"
