"","changepoints","func","init_angle","init_speed","particle","pred_x","pred_y","scale_x","scale_y","score","seq_id","shape_x","shape_y","tpt","true_x","true_y","sampled_sd_x","sampled_sd_y","sd_x","sd_y"
"439","","",NA,NA,19,NA,NA,NA,NA,NA,"stairs",NA,NA,0,0,0,NA,NA,NA,NA
"440","","",NA,NA,20,NA,NA,NA,NA,NA,"stairs",NA,NA,0,0,0,NA,NA,NA,NA
"441","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.49501003380457,0.0035795957491991,1,-6.98990956945986,-0.0393033885538964,20.6361453526517,78.3667848561869,-22.9383331155019,"stairs",73.0167747865078,43.5018844404828,1,-0.483688648008949,1.94063012750686,0.585224031718548,0.173900978189841,0.544235726137987,0.162331266824869
"442","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",3.66054341717579,5.63252038878059,2,-6.13488332146707,3.99518698787693,32.6044543632567,50.570837412688,-24.6819923806518,"stairs",31.3781382479016,50.9997896468993,1,-0.483688648008949,1.94063012750686,0.732940700637214,0.292426020845559,0.704007169756653,0.300190982777727
"443","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.180582523352061,1.56702975519546,3,0.280807543121918,-0.227128410126568,19.9169839286923,37.9314507835542,-20.444699182592,"stairs",43.0377934988805,75.0511359416442,1,-0.483688648008949,1.94063012750686,0.146293187679552,0.145892456247366,0.169540198559537,0.141314242121002
"444","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.62763742476332,0.672139948438,4,2.58841224626526,4.57362392282654,15.8432709631791,16.369253896453,-18.6392949347428,"stairs",51.0186431716007,83.9887351232237,1,-0.483688648008949,1.94063012750686,0.39252744489199,0.329561483162404,0.405091638611529,0.284884939327162
"445","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.277271468331096,4.73234684971891,5,0.226337671219101,0.506250063890409,13.3628332112759,31.352934923351,-20.7954191843088,"stairs",51.131829743789,60.1091480323877,1,-0.483688648008949,1.94063012750686,0.140287498595795,0.0947386243605147,0.151690080700931,0.0882868350355378
"446","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.915369398498233,5.09737080755143,6,-0.278920493907658,1.80936671266672,6.79432291214246,13.0082881516321,-20.4996356495492,"stairs",37.4860154799362,53.4421505593299,1,-0.483688648008949,1.94063012750686,0.123626164941633,0.068732297691951,0.125431857523606,0.0764125531943547
"447","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.27817764736363,4.96345180938518,7,-0.0319226836245874,-0.555438706106498,8.42194231498445,3.06975015014226,-21.4236991900178,"stairs",92.7026582868204,61.9011095469899,1,-0.483688648008949,1.94063012750686,0.0999217857453739,0.201360443300799,0.0959664613848162,0.199564285390496
"448","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.947182142964718,2.37302941196554,8,1.57835654051337,1.04757180127359,20.767022245726,36.3127533520268,-20.5718766414685,"stairs",75.6779788640421,54.7648374020075,1,-0.483688648008949,1.94063012750686,0.249387290460841,0.0441371399511434,0.242938680783593,0.0482319853181145
"449","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.926231937862532,0.176142292893223,9,1.78200844878555,0.506031915320818,44.4017383417852,14.5681957932694,-19.5264099739765,"stairs",57.8043501913456,48.955646502079,1,-0.483688648008949,1.94063012750686,0.307749302597807,0.0932099612643838,0.297451269726625,0.101364140820094
"450","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.17077470920852,0.775744601706972,10,-2.18795818077331,-5.95214986583945,9.11826152166621,22.3207801975023,-18.7667993300486,"stairs",40.5880616035927,73.1891602121959,1,-0.483688648008949,1.94063012750686,0.147044962003301,0.626717683372717,0.1496015255697,0.665186912904241
"451","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.402220280693356,1.89362253880511,11,0.793236068307737,-0.133795204472556,1.27648694928632,16.0027772013557,-19.830010859217,"stairs",63.0680109453773,69.3183084984698,1,-0.483688648008949,1.94063012750686,0.220597027127046,0.132706667671792,0.217674268890464,0.140299631444172
"452","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.90247256445496,2.55564639342555,12,-2.44535565925175,-2.91510602444932,33.0791217977258,5.11346538558853,-19.9966440276539,"stairs",53.2031621274337,64.4153383734494,1,-0.483688648008949,1.94063012750686,0.153544152974496,0.39965842889302,0.151784517923115,0.415192794718387
"453","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.42454173823167,4.08844906897466,13,-2.82162965845486,-0.394566504387213,9.87192608896364,9.95732968754193,-19.9301641639387,"stairs",72.729386260872,73.3734713477684,1,-0.483688648008949,1.94063012750686,0.177360733187446,0.152944024972258,0.166739786721743,0.160936237472646
"454","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.984670919560585,0.460019167769737,14,1.47718590075163,1.30239360177089,17.0075130060911,33.875560932305,-18.9121153274337,"stairs",55.5621182313959,56.6981082518005,1,-0.483688648008949,1.94063012750686,0.283367708438639,0.0386717715675905,0.272696519880706,0.0410866737864138
"455","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",3.43105371685964,0.514706317232494,15,4.73886819419211,4.9630279739268,7.79214126098796,17.5156205626911,-17.9686744871778,"stairs",49.878590158817,66.1229045151374,1,-0.483688648008949,1.94063012750686,0.731967328550316,0.362632911115719,0.647884068498161,0.357740865680325
"456","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.90640617476802,0.528303863803015,16,-2.57357478750257,-2.81322783042996,27.9961027162869,8.01524693709666,-18.9035566947795,"stairs",39.2735890925185,46.6703072555246,1,-0.483688648008949,1.94063012750686,0.201684205327272,0.450080593039282,0.191901934466116,0.473277194367827
"457","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",3.7519009704336,4.46586943127827,17,5.58269500930392,5.0140362983185,34.9490234532391,13.855364708538,-22.3518181055146,"stairs",40.6570397421192,94.4698314446887,1,-0.483688648008949,1.94063012750686,0.955708975269345,0.32019609010632,0.817518588966397,0.30432231469912
"458","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.563281069038964,0.236375159607571,18,-1.04979533477067,-0.408744426316053,65.6093016432032,24.3097615283269,-22.1876082319448,"stairs",71.1471316406485,73.5385996608799,1,-0.483688648008949,1.94063012750686,0.0292616757987834,0.170838948253894,0.0315227512320813,0.159524612506121
"459","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-3.9303822671386,0.342742944079835,19,-6.7487869556169,-4.03056989655873,8.55891861561993,2.44073888633832,-18.7005353924834,"stairs",76.342025072483,68.20358589185,1,-0.483688648008949,1.94063012750686,0.505676899991979,0.531210721825711,0.511650688722237,0.511721150400526
"460","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.44153178954491,0.665191496993633,20,-2.4513242960987,-4.22318826395293,11.8392286732988,5.62724357633435,-17.9586536604664,"stairs",57.225232228138,67.3743392469895,1,-0.483688648008949,1.94063012750686,0.144687246876301,0.499163316637203,0.150178895810883,0.529802249635486
"461","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.983067795768841,3.41075454651889,1,-1.66605893073765,3.51151830902433,10.4031539094675,21.9199949972115,-21.094653096619,"stairs",55.5326273725505,101.017656399312,2,-2.4616967350034,2.23640708364876,0.0725122814873046,0.055819143292338,0.0646485083641284,0.0510576028251735
"462","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.02692976211936,3.07967232829761,2,-0.740056672418501,3.97842657989518,14.1230733744185,20.219286270251,-22.7406363458954,"stairs",108.230208039421,21.3368366577589,2,-2.4616967350034,2.23640708364876,0.0606603256440716,0.127953944540494,0.064026035052458,0.138741590491195
"463","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.36448515114562,1.0171617954909,3,-0.557246460622694,4.66860889556776,12.6738269018007,8.20111370152324,-18.9920293680071,"stairs",75.8941906890506,41.0588438835083,2,-2.4616967350034,2.23640708364876,0.0853680877830528,0.155109803873896,0.0848265143027248,0.149408479303417
"464","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.873641352321451,3.26314023388043,4,-1.18551972600841,3.54076449308317,54.6945253650548,8.64947832210543,-23.45607984134,"stairs",115.790111083791,47.2113147601123,2,-2.4616967350034,2.23640708364876,0.0436137546057809,0.0849499951366686,0.0441655305485409,0.0843198520242181
"465","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.885519840161187,1.10438727229741,5,-0.772788492859456,3.68791454310261,33.189063928012,53.3937022929916,-20.3897448027906,"stairs",50.8680617258007,69.1408767692947,2,-2.4616967350034,2.23640708364876,0.0984929787387536,0.0659804085322749,0.0868697678807485,0.0639402516667803
"466","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.950480813752276,3.13086376774611,6,-0.871704801081608,3.80157036679436,48.3800760815077,25.9746257480725,-20.5571763581318,"stairs",76.9156863186567,55.9117454422566,2,-2.4616967350034,2.23640708364876,0.0668599446376792,0.0799648791108603,0.0658464293348579,0.0779164785738033
"467","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.22602309523652,5.17932603728656,7,-1.16529453793978,4.29603750862481,23.2812193724878,24.0774592913334,-26.1640652557165,"stairs",156.662766725241,80.6273167957065,2,-2.4616967350034,2.23640708364876,0.0398020515513791,0.0771884662225124,0.0404471460956229,0.0852547207055162
"468","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.13669050777522,1.21747241811344,8,-1.2452705287648,4.08265120134566,14.7159792815301,23.5826279879839,-18.4926094663686,"stairs",33.8276346766424,52.5990187522809,2,-2.4616967350034,2.23640708364876,0.101129416240253,0.0970878641505644,0.0868278245016331,0.0939950500264537
"469","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.985684585675459,1.07160560797032,9,-0.704956723683333,3.89954228695663,42.3295603140158,31.8295043601795,-21.1834508995394,"stairs",37.7319881992097,27.6504974679952,2,-2.4616967350034,2.23640708364876,0.10750462356526,0.118244901087227,0.103884991098297,0.114743048397689
"470","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.16273257332206,5.12133341058588,10,-0.924220855971643,4.22398720032837,24.5082588017023,37.6181323577896,-22.2817290756358,"stairs",34.2639421991613,34.9308707177856,2,-2.4616967350034,2.23640708364876,0.0853395648093637,0.135300242213476,0.0976869141492304,0.122031922497716
"471","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.798314089095344,1.25378752707128,11,-1.10345689673803,3.41206101520081,13.3320358605296,13.5967982647852,-17.9197349296444,"stairs",49.0999339716681,68.1089634486808,2,-2.4616967350034,2.23640708364876,0.0774060973330606,0.0674388185924275,0.0783976689533481,0.0629473824569942
"472","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.906819368256585,3.23721543224802,12,-1.14395146960297,3.62981291009783,33.3612388337385,10.612445396139,-20.3779617607944,"stairs",60.1351868421783,94.347644052136,2,-2.4616967350034,2.23640708364876,0.0602797500773789,0.0601890543031846,0.0640662964611462,0.0601377726838254
"473","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.41373324427325,1.45083595985618,13,-2.32280289989023,4.08823938255784,6.71158223218903,18.4104064831456,-20.564840549392,"stairs",73.0178688945905,32.6910548425815,2,-2.4616967350034,2.23640708364876,0.0688454183313761,0.113586490014843,0.07175059368684,0.120392799714108
"474","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.754620138121176,1.22694457454122,14,-1.01038508852206,3.35498406870506,31.1364332255762,8.7570519875575,-21.2211063354376,"stairs",52.4034246697294,123.680216025184,2,-2.4616967350034,2.23640708364876,0.0779073244036119,0.0495434092626,0.074403640720832,0.049477198532336
"475","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.03741543181011,1.04240070345828,15,-0.621776192471936,4.01086077714356,18.1255630105462,12.7014109726789,-17.7063390843081,"stairs",58.8451846019656,44.8377066595809,2,-2.4616967350034,2.23640708364876,0.0985579664268101,0.0909003208936155,0.0907873161472619,0.101734566132255
"476","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.02687284987461,7.01245817539439,16,-0.523876358536372,3.99398259290605,7.29417976484817,23.5717492148762,-22.8994433568158,"stairs",91.7008618336629,91.6770773033839,2,-2.4616967350034,2.23640708364876,0.087903514742951,0.0675779621270654,0.0825085299256968,0.0681273877313686
"477","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.23681649417937,1.32989186107851,17,-1.70890655383104,4.08951384803468,13.1010697523579,23.3238753405098,-18.7373784980766,"stairs",51.3666665819716,69.1686381978255,2,-2.4616967350034,2.23640708364876,0.0673661584181504,0.0800286074916596,0.0642093591262455,0.0824966321047895
"478","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.57894423502634,1.11423916439119,18,-1.04732421051185,5.04781125225219,6.53373306266041,4.83441921732568,-19.9352458722963,"stairs",33.3931969378398,53.9253594347748,2,-2.4616967350034,2.23640708364876,0.111992924121872,0.148306913116717,0.108368838515043,0.157642247838504
"479","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",2.08815039850973,1.15963729966076,19,-1.51998764841971,5.986315820802,33.8181954928375,6.38644302809228,-25.9664536844877,"stairs",23.5622838007638,88.4806085815792,2,-2.4616967350034,2.23640708364876,0.0833792903561389,0.179113966752977,0.085270586389171,0.166083740120052
"480","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.82623374765581,3.16171041086795,20,-1.40152190098586,5.47589545333995,17.63434553816,2.98808674554366,-21.5152162798445,"stairs",57.2554511430867,83.9221210916805,2,-2.4616967350034,2.23640708364876,0.0629760487086062,0.155866441810502,0.0615596140648885,0.152087706361464
"481","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.699412020961095,1.47280766432432,1,-3.4076765738319,3.26685885097682,4.29958413741846,4.79776658104018,-24.3443319540719,"stairs",57.9894599094194,65.6360347997118,3,-2.94538538301234,4.17703721115561,0.0835941008376803,0.0827839819668155,0.0815631379251058,0.0754612030082438
"482","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.718594877144311,1.60029464235814,2,-3.62479851980215,3.08062780598987,5.70365009011692,5.5115295180264,-28.1472423067633,"stairs",33.8463486019878,113.197109497081,3,-2.94538538301234,4.17703721115561,0.101786012550866,0.061928042464233,0.095233421733536,0.0568672990707926
"483","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.447062317767759,3.96668783773693,3,-3.35459755949098,2.28317225766648,3.60520288430318,2.72702676688258,-34.3604141048178,"stairs",179.600134208065,83.0521075198928,3,-2.94538538301234,4.17703721115561,0.0485581584892139,0.0946476306144661,0.0496661398609769,0.0989396804101196
"484","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.12552952750778,1.5565081732015,4,-4.18827125824664,3.68077797952522,3.5652976723426,4.36250426131316,-25.0380523852798,"stairs",72.2778666616167,77.3582177302141,3,-2.94538538301234,4.17703721115561,0.084125438715053,0.0754362201951307,0.0810592338380114,0.0736394770936142
"485","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.697899852158302,3.753685923772,5,-3.754318519098,2.76308130729598,3.50163989352432,1.47818369804466,-25.3673752708876,"stairs",67.315863321294,48.3812019336555,3,-2.94538538301234,4.17703721115561,0.0760565864378721,0.137172495846561,0.0789756377701731,0.137460646413765
"486","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.302227494650666,3.65774331278884,6,-2.98088257363098,2.54594205592144,2.70121262946316,0.893253478894214,-27.4146580087207,"stairs",67.8900635000457,30.724758645807,3,-2.94538538301234,4.17703721115561,0.0948070337660002,0.232163107703261,0.0961126647310756,0.213942443806438
"487","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.720048111341681,0.605832135769666,7,-1.62593803349191,3.40917497348661,2.10955185394111,2.95872003053217,-28.031948646975,"stairs",60.6269577137571,88.6689478084049,3,-2.94538538301234,4.17703721115561,0.15836528358459,0.0850568370355394,0.16517292066966,0.0752550873897299
"488","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.653983313273372,3.49253469816751,8,-3.37565998248553,3.17206080079628,1.24640599981225,4.8396924051764,-25.8617837486635,"stairs",77.2207626115369,39.8999982374893,3,-2.94538538301234,4.17703721115561,0.115004540218174,0.123873597009109,0.111184972926124,0.0969021637744964
"489","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.728204685508576,0.170043082488537,9,-3.86646118737959,1.85200483427084,2.39814939311198,0.63818525641214,-25.983442182902,"stairs",84.9161631883684,37.0051000003217,3,-2.94538538301234,4.17703721115561,0.0788528701122717,0.234443269009745,0.0810298733593614,0.246030958087638
"490","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.850072760512329,1.03274385351282,10,-2.54910334174118,3.93430427657853,2.13212520930529,2.63892059958989,-26.7973891235604,"stairs",104.39196957188,41.9410379260852,3,-2.94538538301234,4.17703721115561,0.0910573544968482,0.11771423135765,0.0942116778087165,0.12132200415212
"491","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.472178328196154,0.121669014433997,11,-3.38885913220637,2.0570209535124,4.36718047707058,1.69002163775529,-26.4073640649201,"stairs",28.2924742168344,41.4519035392439,3,-2.94538538301234,4.17703721115561,0.109264134789052,0.169812632352508,0.115622591743551,0.166844653332155
"492","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.615755916523602,1.01912749130554,12,-2.49869242536832,3.46736309985312,1.40446362482228,2.59171198418502,-25.0420506734626,"stairs",86.711027363184,55.0957635075791,3,-2.94538538301234,4.17703721115561,0.122116874544764,0.0979150567406119,0.11735136144114,0.0997467511738614
"493","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.539917684126736,1.52526202408183,13,-3.25494577524394,2.96907370817083,3.67375202267248,9.22950618462217,-26.6343545475239,"stairs",54.8248686609933,57.706727193566,3,-2.94538538301234,4.17703721115561,0.0816441280048219,0.070001636756613,0.0907388752624947,0.0732045928859892
