fn_x,fn_y,noise_x,noise_y,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,tpt,true_x,true_y,var_x,var_y,weight
"Periodic(0.9130608319215398, 0.608923304593406, 1, 1)","Periodic(0.3147932543081058, 0.45440206002242167, 3, 1)",6.88793337152701e-06,3.0251412917291785e-05,17,19.366767478400142,8.546840965775385,0.894736842105263,-0.8947368421052632,5.97588823671512,7.840174860355704,9.208688028185694,line,3,22.1,3.0,0.403011633306257,0.9396114703651026,-4.072455001020952
"Linear(0.49248056448049016, 1, 1)","Linear(0.49772965616758186, 1, 1)",2.605918326881084e-09,1.4271518663254784e-13,18,22.068033243004116,3.0073524155866034,0.894736842105263,-0.8947368421052632,40.90210385540538,0.0143355301141754,0.0110194942188486,line,3,22.1,3.0,1.3473908679340063e-06,1.3454764857534496e-06,-164.1579382247243
"Linear(0.6673283930677095, 1, 1)","SquaredExponential(0.2604646258184649, 2, 1)",0.0004542097731828,0.0001572321857171,19,22.609447500723284,3.0368120527739695,0.894736842105263,-0.8947368421052632,5.271040165896849,0.30993635252218815,0.32008055149193404,line,3,22.1,3.0,0.0006298122743513,0.0011351973345526,-1.6227519403724435
"SquaredExponential(0.16416456772602886, 2, 1)","SquaredExponential(0.8410830718675744, 1, 1)",0.0004350709561467,0.0019146312260371,20,22.029727120035822,2.2289621113903033,0.894736842105263,-0.8947368421052632,1.812700156419048,0.6770885712841738,0.7859641985370425,line,3,22.1,3.0,0.0030057790382641,0.0068447614557559,-1.0999964237074256
"Plus(Linear(0.6728429101709449, 3, 1), Constant(0.3248720901698909, 1), 3)","Linear(0.4980281867971023, 3, 1)",5.4029418367699895e-06,1.0146893098865764e-05,1,20.80401426201461,4.009238520748432,0.7894736842105265,-0.7894736842105263,18.27018860651076,0.0570108611757035,0.0346375790208067,line,4,20.8,4.0,2.130989389759197e-05,1.3293760447896652e-05,-2.0995577898704845
"Linear(0.4987981581641207, 2, 1)","Linear(0.5023514791622699, 1, 1)",1.4589322151539368e-06,6.263679480126895e-11,2,20.807138589758587,3.989243466460273,0.7894736842105265,-0.7894736842105263,41.048433193800165,0.02115660666566161,0.010380060876954101,line,4,20.8,4.0,2.9346621357867475e-06,1.1938577707398812e-06,0.7796683138015998
"Linear(0.5047738451067812, 2, 1)","Linear(0.4989940177969685, 2, 1)",3.383884433946521e-06,1.2199757068003817e-06,3,20.77105472473534,3.9954033491391305,0.7894736842105265,-0.7894736842105263,29.99323080006878,0.02822945436065885,0.015463001472511251,line,4,20.8,4.0,5.224816623780604e-06,2.6493563937829423e-06,-4.263709491159351
"Times(Linear(0.29799957946584277, 2, 1), SquaredExponential(0.295095068408257, 3, 1), 3)","Linear(0.50652133772312, 2, 1)",3.651141816147235e-12,8.41378456712817e-06,4,20.822034766139545,4.030576772703959,0.7894736842105265,-0.7894736842105263,30.40188842383067,0.048551176890415354,0.031814301938579245,line,4,20.8,4.0,1.545487896831288e-05,1.1214956319546832e-05,2.4638400799917
"Linear(0.49934782621252705, 1, 1)","Linear(0.5027261055653002, 2, 1)",1.333339010313069e-09,2.847310207576734e-18,5,20.79607728761281,4.012638710550668,0.7894736842105265,-0.7894736842105263,63.310860056641566,0.01349801623678157,0.0103736906091414,line,4,20.8,4.0,1.194554523617497e-06,1.19239287373063e-06,-3.0863850093765
"SquaredExponential(0.8783827635075231, 2, 1)","Times(Constant(0.8877262838638905, 1), Linear(0.49574959775987476, 3, 1), 3)",1.817487592622619e-13,2.3260505790388863e-11,6,20.799129992228842,4.019770050159032,0.7894736842105265,-0.7894736842105263,46.089038386489456,0.049641027469544484,0.0103719727332367,line,4,20.8,4.0,1.6156512044007698e-05,1.1919979875790745e-06,1.5854089289754183
