"func.type","tpt","emd","model","population"
"line",4,1.05107876371761,"gpnc","monkey"
"increasing_lines",4,2.53133352561838,"gpnc","monkey"
"3_pts",4,1.60461139509278,"gpnc","monkey"
"radial_1",4,0.93342815075134,"gpnc","monkey"
"zigzag_widening",4,8.43223911994871,"gpnc","monkey"
"f_curly_2",4,1.51325171154763,"gpnc","monkey"
"square_spiral",4,1.56030792548395,"gpnc","monkey"
"spiral_outward",4,1.12034145128832,"gpnc","monkey"
"hourglass_1",4,1.66730038208521,"gpnc","monkey"
"alternating_diff_1",4,2.00786180792864,"gpnc","monkey"
"zigzag_3",4,1.17311926330625,"gpnc","monkey"
"square_2",4,1.47645546385891,"gpnc","monkey"
"sine",4,1.98674882148402,"gpnc","monkey"
"zigzag_1",4,0.926579426795351,"gpnc","monkey"
"alternating_diff_2",4,2.16195635771733,"gpnc","monkey"
"stairs_2",4,3.18690378188007,"gpnc","monkey"
"hexagon",4,1.31653597993232,"gpnc","monkey"
"stairs",4,3.34579416644722,"gpnc","monkey"
"zigzag_2",4,1.00595614081794,"gpnc","monkey"
"triangle_1",4,1.17045983827749,"gpnc","monkey"
"plus",4,1.99968217517575,"gpnc","monkey"
"line",5,1.52253671918292,"gpnc","monkey"
"increasing_lines",5,2.17779934036842,"gpnc","monkey"
"3_pts",5,1.08606098265396,"gpnc","monkey"
"radial_1",5,1.04106473854203,"gpnc","monkey"
"zigzag_widening",5,8.28398887304342,"gpnc","monkey"
"f_curly_2",5,1.95319405685496,"gpnc","monkey"
"square_spiral",5,1.17797771092906,"gpnc","monkey"
"spiral_outward",5,1.32414043014808,"gpnc","monkey"
"hourglass_1",5,1.5536338585072,"gpnc","monkey"
"alternating_diff_1",5,1.97491444625947,"gpnc","monkey"
"zigzag_3",5,0.902546404322723,"gpnc","monkey"
"square_2",5,1.22763181946503,"gpnc","monkey"
"sine",5,2.4658903149742,"gpnc","monkey"
"zigzag_1",5,1.30372050215498,"gpnc","monkey"
"alternating_diff_2",5,1.80753054319848,"gpnc","monkey"
"stairs_2",5,2.17421129952143,"gpnc","monkey"
"hexagon",5,1.18254195781843,"gpnc","monkey"
"stairs",5,3.15877505181485,"gpnc","monkey"
"zigzag_2",5,0.699621897157078,"gpnc","monkey"
"triangle_1",5,1.57175805358008,"gpnc","monkey"
"plus",5,1.38489267835809,"gpnc","monkey"
"line",6,1.25634062718182,"gpnc","monkey"
"increasing_lines",6,2.47575472738523,"gpnc","monkey"
"3_pts",6,2.13239026821582,"gpnc","monkey"
"radial_1",6,0.819244711964784,"gpnc","monkey"
"zigzag_widening",6,8.15544287945856,"gpnc","monkey"
"f_curly_2",6,1.94208711846725,"gpnc","monkey"
"square_spiral",6,1.37139851041349,"gpnc","monkey"
"spiral_outward",6,1.90766328616355,"gpnc","monkey"
"hourglass_1",6,1.93775563323535,"gpnc","monkey"
"alternating_diff_1",6,1.00120877133213,"gpnc","monkey"
"zigzag_3",6,2.44161652509243,"gpnc","monkey"
"square_2",6,1.37761148235913,"gpnc","monkey"
"sine",6,3.52783271566796,"gpnc","monkey"
"zigzag_1",6,0.823334538209781,"gpnc","monkey"
"alternating_diff_2",6,2.74451960368188,"gpnc","monkey"
"stairs_2",6,1.76267295320608,"gpnc","monkey"
"hexagon",6,1.52449162348311,"gpnc","monkey"
"stairs",6,2.50352427895571,"gpnc","monkey"
"zigzag_2",6,0.874922073289135,"gpnc","monkey"
"triangle_1",6,1.18527389242857,"gpnc","monkey"
"plus",6,1.50912421403668,"gpnc","monkey"
"line",7,2.83128910355378,"gpnc","monkey"
"increasing_lines",7,1.6460627952668,"gpnc","monkey"
"3_pts",7,1.72168782899773,"gpnc","monkey"
"radial_1",7,1.2491153681153,"gpnc","monkey"
"zigzag_widening",7,8.89517584785485,"gpnc","monkey"
"f_curly_2",7,2.13223814664058,"gpnc","monkey"
"square_spiral",7,1.61632762522356,"gpnc","monkey"
"spiral_outward",7,1.17436072412166,"gpnc","monkey"
"hourglass_1",7,1.8507029194106,"gpnc","monkey"
"alternating_diff_1",7,1.86425486278173,"gpnc","monkey"
"zigzag_3",7,0.885683426974857,"gpnc","monkey"
"square_2",7,1.87022382901533,"gpnc","monkey"
"sine",7,2.18042953493684,"gpnc","monkey"
"zigzag_1",7,1.14682397942144,"gpnc","monkey"
"alternating_diff_2",7,2.45644346848895,"gpnc","monkey"
"stairs_2",7,1.51091011475449,"gpnc","monkey"
"hexagon",7,1.50004097608337,"gpnc","monkey"
"stairs",7,2.96601242232124,"gpnc","monkey"
"zigzag_2",7,0.643851738167221,"gpnc","monkey"
"triangle_1",7,1.24366552205036,"gpnc","monkey"
"plus",7,1.67988496990034,"gpnc","monkey"
"line",8,1.68596714052153,"gpnc","monkey"
"increasing_lines",8,2.23180924891763,"gpnc","monkey"
"3_pts",8,1.34430500431659,"gpnc","monkey"
"radial_1",8,0.909585639409535,"gpnc","monkey"
"zigzag_widening",8,8.27327877028459,"gpnc","monkey"
"f_curly_2",8,2.01957069362815,"gpnc","monkey"
"square_spiral",8,2.13436534436129,"gpnc","monkey"
"spiral_outward",8,1.48951655911273,"gpnc","monkey"
"hourglass_1",8,2.00502338858588,"gpnc","monkey"
"alternating_diff_1",8,1.17285162293306,"gpnc","monkey"
"zigzag_3",8,1.16771253663504,"gpnc","monkey"
"square_2",8,1.82827762126383,"gpnc","monkey"
"sine",8,1.66533851123263,"gpnc","monkey"
"zigzag_1",8,0.776656103098628,"gpnc","monkey"
"alternating_diff_2",8,3.83041718586875,"gpnc","monkey"
"stairs_2",8,1.47299621531107,"gpnc","monkey"
"hexagon",8,1.29211703525287,"gpnc","monkey"
"stairs",8,2.32909562099739,"gpnc","monkey"
"zigzag_2",8,1.13642323221115,"gpnc","monkey"
"triangle_1",8,1.54113449952426,"gpnc","monkey"
"plus",8,1.93421406406279,"gpnc","monkey"
"line",9,1.53965328815124,"gpnc","monkey"
"increasing_lines",9,3.18096165689074,"gpnc","monkey"
"3_pts",9,2.28851528497589,"gpnc","monkey"
"radial_1",9,1.62312682450623,"gpnc","monkey"
"zigzag_widening",9,10.0864158106265,"gpnc","monkey"
"f_curly_2",9,1.72305709425055,"gpnc","monkey"
"square_spiral",9,2.16427268483292,"gpnc","monkey"
"spiral_outward",9,1.62349846480229,"gpnc","monkey"
"hourglass_1",9,1.62489823069763,"gpnc","monkey"
"alternating_diff_1",9,1.5891121588887,"gpnc","monkey"
"zigzag_3",9,1.17275398910498,"gpnc","monkey"
"square_2",9,1.80542696034808,"gpnc","monkey"
"sine",9,2.1934589783741,"gpnc","monkey"
"zigzag_1",9,2.0095469051076,"gpnc","monkey"
"alternating_diff_2",9,1.89170903654675,"gpnc","monkey"
"stairs_2",9,2.02235439081326,"gpnc","monkey"
"hexagon",9,1.71555914708582,"gpnc","monkey"
"stairs",9,3.15234226631799,"gpnc","monkey"
"zigzag_2",9,0.889509678465869,"gpnc","monkey"
"triangle_1",9,1.28140306652168,"gpnc","monkey"
"plus",9,1.81485877138137,"gpnc","monkey"
"line",10,2.30835908017175,"gpnc","monkey"
"increasing_lines",10,2.70747694937882,"gpnc","monkey"
"3_pts",10,1.37274761409243,"gpnc","monkey"
"radial_1",10,0.966217357494972,"gpnc","monkey"
"zigzag_widening",10,10.111764516952,"gpnc","monkey"
"f_curly_2",10,1.79247983895389,"gpnc","monkey"
"square_spiral",10,1.92612430200248,"gpnc","monkey"
"spiral_outward",10,1.80810958803781,"gpnc","monkey"
"hourglass_1",10,2.18165777903935,"gpnc","monkey"
"alternating_diff_1",10,0.861646546318668,"gpnc","monkey"
"zigzag_3",10,1.5084518415873,"gpnc","monkey"
"square_2",10,1.89910928700088,"gpnc","monkey"
"sine",10,3.24137057379738,"gpnc","monkey"
"zigzag_1",10,1.10537624968679,"gpnc","monkey"
"alternating_diff_2",10,1.75848947047002,"gpnc","monkey"
"stairs_2",10,1.89669498166985,"gpnc","monkey"
"hexagon",10,1.96284310357603,"gpnc","monkey"
"stairs",10,2.78173369951195,"gpnc","monkey"
"zigzag_2",10,2.43835079834005,"gpnc","monkey"
"triangle_1",10,1.27093828846984,"gpnc","monkey"
"plus",10,2.37340498575267,"gpnc","monkey"
"line",11,1.56026232726978,"gpnc","monkey"
"increasing_lines",11,2.46201005189377,"gpnc","monkey"
"3_pts",11,1.1230857307513,"gpnc","monkey"
"radial_1",11,1.60181213093215,"gpnc","monkey"
"zigzag_widening",11,11.0229519212013,"gpnc","monkey"
"f_curly_2",11,1.95667440330679,"gpnc","monkey"
"square_spiral",11,1.55221632029327,"gpnc","monkey"
"spiral_outward",11,1.92023981105901,"gpnc","monkey"
"hourglass_1",11,1.93135391497744,"gpnc","monkey"
"alternating_diff_1",11,1.48433342364687,"gpnc","monkey"
"zigzag_3",11,1.38587764329388,"gpnc","monkey"
"square_2",11,1.38178366733678,"gpnc","monkey"
"sine",11,1.33211848902622,"gpnc","monkey"
"zigzag_1",11,1.23334828573697,"gpnc","monkey"
"alternating_diff_2",11,2.28563283532301,"gpnc","monkey"
"stairs_2",11,1.49164968205011,"gpnc","monkey"
"hexagon",11,1.88687837503352,"gpnc","monkey"
"stairs",11,2.35284476951932,"gpnc","monkey"
"zigzag_2",11,1.25469165226631,"gpnc","monkey"
"triangle_1",11,1.4038815279815,"gpnc","monkey"
"plus",11,1.43434833043727,"gpnc","monkey"
"line",12,1.52944755645496,"gpnc","monkey"
"increasing_lines",12,2.22087134036403,"gpnc","monkey"
"3_pts",12,2.43687295243085,"gpnc","monkey"
"radial_1",12,1.05385406332253,"gpnc","monkey"
"zigzag_widening",12,10.8359998078303,"gpnc","monkey"
"f_curly_2",12,2.21596167553959,"gpnc","monkey"
"square_spiral",12,1.99793490513363,"gpnc","monkey"
"spiral_outward",12,1.92119582710202,"gpnc","monkey"
"hourglass_1",12,1.98264240533485,"gpnc","monkey"
"alternating_diff_1",12,1.13404395190953,"gpnc","monkey"
"zigzag_3",12,1.46341842780651,"gpnc","monkey"
"square_2",12,1.67257656537392,"gpnc","monkey"
"sine",12,2.86013203848894,"gpnc","monkey"
"zigzag_1",12,1.04259664391345,"gpnc","monkey"
"alternating_diff_2",12,3.09390727530036,"gpnc","monkey"
"stairs_2",12,2.13571533115235,"gpnc","monkey"
"hexagon",12,1.52092755435356,"gpnc","monkey"
"stairs",12,2.31243545761463,"gpnc","monkey"
"zigzag_2",12,0.539058522686606,"gpnc","monkey"
"triangle_1",12,1.29696084826215,"gpnc","monkey"
"plus",12,1.09332107305459,"gpnc","monkey"
"line",13,1.90103589141392,"gpnc","monkey"
"increasing_lines",13,1.81129496030854,"gpnc","monkey"
"3_pts",13,1.34937942624805,"gpnc","monkey"
"radial_1",13,1.54523087381844,"gpnc","monkey"
"zigzag_widening",13,13.0814081279492,"gpnc","monkey"
"f_curly_2",13,1.80178620432955,"gpnc","monkey"
"square_spiral",13,1.43160784175921,"gpnc","monkey"
"spiral_outward",13,2.46927546009352,"gpnc","monkey"
"hourglass_1",13,1.53960608473195,"gpnc","monkey"
"alternating_diff_1",13,1.56161965086018,"gpnc","monkey"
"zigzag_3",13,1.41454061293071,"gpnc","monkey"
"square_2",13,1.26170533256858,"gpnc","monkey"
"sine",13,2.94569856838276,"gpnc","monkey"
"zigzag_1",13,1.48409725094673,"gpnc","monkey"
"alternating_diff_2",13,1.56588322485711,"gpnc","monkey"
"stairs_2",13,1.3766386873801,"gpnc","monkey"
"hexagon",13,1.05848679968748,"gpnc","monkey"
"stairs",13,3.23891779494289,"gpnc","monkey"
"zigzag_2",13,1.75231617544091,"gpnc","monkey"
"triangle_1",13,1.21391247555827,"gpnc","monkey"
"plus",13,1.73647721062679,"gpnc","monkey"
"line",14,1.98367121299546,"gpnc","monkey"
"increasing_lines",14,2.14083842103348,"gpnc","monkey"
"3_pts",14,1.18848967284886,"gpnc","monkey"
"radial_1",14,1.24823593908211,"gpnc","monkey"
"zigzag_widening",14,11.4676961561079,"gpnc","monkey"
"f_curly_2",14,1.52410857675139,"gpnc","monkey"
"square_spiral",14,1.78479981778873,"gpnc","monkey"
"spiral_outward",14,2.89562817506091,"gpnc","monkey"
"hourglass_1",14,1.85266457676298,"gpnc","monkey"
"alternating_diff_1",14,0.79993831992865,"gpnc","monkey"
"zigzag_3",14,1.69035745216295,"gpnc","monkey"
"square_2",14,2.11830574125728,"gpnc","monkey"
"sine",14,2.28542936562257,"gpnc","monkey"
"zigzag_1",14,0.609059462600625,"gpnc","monkey"
"alternating_diff_2",14,1.8201622178149,"gpnc","monkey"
"stairs_2",14,2.10790858100739,"gpnc","monkey"
"hexagon",14,1.49788914941685,"gpnc","monkey"
"stairs",14,2.12678826778036,"gpnc","monkey"
"zigzag_2",14,1.05932475464215,"gpnc","monkey"
"triangle_1",14,1.59354368221515,"gpnc","monkey"
"plus",14,1.43681469602471,"gpnc","monkey"
"hexagon",3,0.83361267610402,"gpsl","adult"
"3_pts",3,1.02768123061281,"gpsl","adult"
"stairs_2",3,0.736243061452991,"gpsl","adult"
"alternating_diff_2",3,0.715305314907891,"gpsl","adult"
"hourglass_1",3,1.11802878374455,"gpsl","adult"
"square_spiral",3,0.939438449149581,"gpsl","adult"
"alternating_diff_1",3,1.00797070528809,"gpsl","adult"
"triangle_1",3,0.74114592630127,"gpsl","adult"
"plus",3,1.30922337401796,"gpsl","adult"
"zigzag_1",3,1.51925496546459,"gpsl","adult"
"f_curly_2",3,1.24865258358678,"gpsl","adult"
"zigzag_widening",3,6.71219662507518,"gpsl","adult"
"square_2",3,0.607597567300756,"gpsl","adult"
"radial_1",3,0.511170055495863,"gpsl","adult"
"zigzag_2",3,1.13436057691467,"gpsl","adult"
"line",3,0.796719615789731,"gpsl","adult"
"stairs",3,2.06974202006944,"gpsl","adult"
"increasing_lines",3,1.09804848565389,"gpsl","adult"
"sine",3,2.11200090019532,"gpsl","adult"
"spiral_outward",3,1.23965244303735,"gpsl","adult"
"zigzag_3",3,0.606696441602111,"gpsl","adult"
"hexagon",4,1.49073502639076,"gpsl","adult"
"3_pts",4,0.549520918632424,"gpsl","adult"
"stairs_2",4,1.37913545229816,"gpsl","adult"
"alternating_diff_2",4,3.07754982464707,"gpsl","adult"
"hourglass_1",4,1.19488217383741,"gpsl","adult"
"square_spiral",4,0.9968372064288,"gpsl","adult"
"alternating_diff_1",4,1.28219001585134,"gpsl","adult"
"triangle_1",4,1.03789584429461,"gpsl","adult"
"plus",4,1.48619213785683,"gpsl","adult"
"zigzag_1",4,0.500941711766556,"gpsl","adult"
"f_curly_2",4,2.28865392643702,"gpsl","adult"
"zigzag_widening",4,1.98556570004257,"gpsl","adult"
"square_2",4,0.844783167520081,"gpsl","adult"
"radial_1",4,0.480266288371552,"gpsl","adult"
"zigzag_2",4,0.426516363926684,"gpsl","adult"
"line",4,0.787526427372304,"gpsl","adult"
"stairs",4,1.21540805127828,"gpsl","adult"
"increasing_lines",4,1.73036426887475,"gpsl","adult"
"sine",4,2.49403465666178,"gpsl","adult"
"spiral_outward",4,1.37513400415424,"gpsl","adult"
"zigzag_3",4,0.485539846233584,"gpsl","adult"
"hexagon",5,0.142679167844666,"gpsl","adult"
"3_pts",5,0.111616089199021,"gpsl","adult"
"stairs_2",5,0.802021761140853,"gpsl","adult"
"alternating_diff_2",5,1.73972277531776,"gpsl","adult"
"hourglass_1",5,0.324009307942185,"gpsl","adult"
"square_spiral",5,0.65205956706772,"gpsl","adult"
"alternating_diff_1",5,1.07663730461534,"gpsl","adult"
"triangle_1",5,0.0691523385778961,"gpsl","adult"
"plus",5,1.59448249602881,"gpsl","adult"
"zigzag_1",5,0.858320586589335,"gpsl","adult"
"f_curly_2",5,1.19804264280179,"gpsl","adult"
"zigzag_widening",5,0.899495098445103,"gpsl","adult"
"square_2",5,0.416830065498315,"gpsl","adult"
"radial_1",5,0.746227990355295,"gpsl","adult"
"zigzag_2",5,1.12847984491414,"gpsl","adult"
"line",5,0.901532957654786,"gpsl","adult"
"stairs",5,0.982091660065939,"gpsl","adult"
"increasing_lines",5,1.06261054780078,"gpsl","adult"
"sine",5,2.08857177640776,"gpsl","adult"
"spiral_outward",5,0.485984782449304,"gpsl","adult"
"zigzag_3",5,0.478184144594316,"gpsl","adult"
"hexagon",6,0.0881614245555819,"gpsl","adult"
"3_pts",6,0.485756659349323,"gpsl","adult"
"stairs_2",6,1.48432128006975,"gpsl","adult"
"alternating_diff_2",6,2.04023094604623,"gpsl","adult"
"hourglass_1",6,0.0848513891298492,"gpsl","adult"
"square_spiral",6,1.01232287194687,"gpsl","adult"
"alternating_diff_1",6,0.165731728188134,"gpsl","adult"
"triangle_1",6,0.0272291346614685,"gpsl","adult"
"plus",6,1.49353742411964,"gpsl","adult"
"zigzag_1",6,0.735902198809819,"gpsl","adult"
"f_curly_2",6,1.16550183791077,"gpsl","adult"
"zigzag_widening",6,1.12293792553948,"gpsl","adult"
"square_2",6,0.837512798356526,"gpsl","adult"
"radial_1",6,0.18361242096217,"gpsl","adult"
"zigzag_2",6,1.56271060243723,"gpsl","adult"
"line",6,0.619760549361118,"gpsl","adult"
"stairs",6,0.970694923794116,"gpsl","adult"
"increasing_lines",6,1.17886430210632,"gpsl","adult"
"sine",6,4.08331497279228,"gpsl","adult"
"spiral_outward",6,0.392293116431208,"gpsl","adult"
"zigzag_3",6,1.79219214752038,"gpsl","adult"
"hexagon",7,0.120580375608395,"gpsl","adult"
"3_pts",7,0.0495480181333742,"gpsl","adult"
"stairs_2",7,1.07993745312235,"gpsl","adult"
"alternating_diff_2",7,1.11243493083288,"gpsl","adult"
"hourglass_1",7,0.0345642746147087,"gpsl","adult"
"square_spiral",7,0.702357892446287,"gpsl","adult"
"alternating_diff_1",7,0.220075303187561,"gpsl","adult"
"triangle_1",7,0.0289482934584418,"gpsl","adult"
"plus",7,1.09945177465391,"gpsl","adult"
"zigzag_1",7,0.283984182782343,"gpsl","adult"
"f_curly_2",7,1.85119501201758,"gpsl","adult"
"zigzag_widening",7,0.881699827140712,"gpsl","adult"
"square_2",7,1.31627508416075,"gpsl","adult"
"radial_1",7,1.03957580860122,"gpsl","adult"
"zigzag_2",7,0.990502777548241,"gpsl","adult"
"line",7,0.703967934221676,"gpsl","adult"
"stairs",7,0.813874168239117,"gpsl","adult"
"increasing_lines",7,0.735844451906742,"gpsl","adult"
"sine",7,1.0585966937968,"gpsl","adult"
"spiral_outward",7,0.493802657711831,"gpsl","adult"
"zigzag_3",7,2.91339078342578,"gpsl","adult"
"hexagon",8,0.0279140816799397,"gpsl","adult"
"3_pts",8,0.0459020365435522,"gpsl","adult"
"stairs_2",8,0.482730392228751,"gpsl","adult"
"alternating_diff_2",8,0.680547223017585,"gpsl","adult"
"hourglass_1",8,0.0331607633498165,"gpsl","adult"
"square_spiral",8,1.27768624955506,"gpsl","adult"
"alternating_diff_1",8,0.162808870967098,"gpsl","adult"
"triangle_1",8,0.0222611295515653,"gpsl","adult"
"plus",8,0.677596129911189,"gpsl","adult"
"zigzag_1",8,0.151361755782939,"gpsl","adult"
"f_curly_2",8,0.733976909342297,"gpsl","adult"
"zigzag_widening",8,0.991561888212618,"gpsl","adult"
"square_2",8,1.36694015406479,"gpsl","adult"
"radial_1",8,0.0729824173029691,"gpsl","adult"
"zigzag_2",8,0.202040301539866,"gpsl","adult"
"line",8,0.632743243724119,"gpsl","adult"
"stairs",8,1.01854509725531,"gpsl","adult"
"increasing_lines",8,1.82913611238759,"gpsl","adult"
"sine",8,1.1577879422412,"gpsl","adult"
"spiral_outward",8,0.54812956321031,"gpsl","adult"
"zigzag_3",8,0.43695006383356,"gpsl","adult"
"hexagon",9,0.0235025211835838,"gpsl","adult"
"3_pts",9,0.0913468382622391,"gpsl","adult"
"stairs_2",9,0.618443106551889,"gpsl","adult"
"alternating_diff_2",9,0.511645346877162,"gpsl","adult"
"hourglass_1",9,0.0333101766235159,"gpsl","adult"
"square_spiral",9,0.551761607090042,"gpsl","adult"
"alternating_diff_1",9,0.109490993031657,"gpsl","adult"
"triangle_1",9,0.0210829489366069,"gpsl","adult"
"plus",9,3.36434147021023,"gpsl","adult"
"zigzag_1",9,0.320303825397252,"gpsl","adult"
"f_curly_2",9,0.587333886928845,"gpsl","adult"
"zigzag_widening",9,0.865977449232337,"gpsl","adult"
"square_2",9,1.93320800640665,"gpsl","adult"
"radial_1",9,0.123365880703766,"gpsl","adult"
"zigzag_2",9,0.528108983605819,"gpsl","adult"
"line",9,0.658831611345238,"gpsl","adult"
"stairs",9,0.631401217238778,"gpsl","adult"
"increasing_lines",9,1.62129223842208,"gpsl","adult"
"sine",9,1.54132200021207,"gpsl","adult"
"spiral_outward",9,0.710909927186558,"gpsl","adult"
"zigzag_3",9,0.928663002606833,"gpsl","adult"
"hexagon",10,0.0198308004302374,"gpsl","adult"
"3_pts",10,0.0476058608784583,"gpsl","adult"
"stairs_2",10,0.643451465606543,"gpsl","adult"
"alternating_diff_2",10,0.669165229564604,"gpsl","adult"
"hourglass_1",10,0.08938124309699,"gpsl","adult"
"square_spiral",10,0.643741279681752,"gpsl","adult"
"alternating_diff_1",10,0.140397852971155,"gpsl","adult"
"triangle_1",10,0.0331689610353316,"gpsl","adult"
"plus",10,2.29991391605169,"gpsl","adult"
"zigzag_1",10,0.183023948893586,"gpsl","adult"
"f_curly_2",10,0.541204978269499,"gpsl","adult"
"zigzag_widening",10,1.05810767227555,"gpsl","adult"
"square_2",10,0.314780996071237,"gpsl","adult"
"radial_1",10,0.0266856808456643,"gpsl","adult"
"zigzag_2",10,0.575805338211591,"gpsl","adult"
"line",10,0.533793195619446,"gpsl","adult"
"stairs",10,0.896149414860826,"gpsl","adult"
"increasing_lines",10,1.820904865569,"gpsl","adult"
"sine",10,0.773838159765701,"gpsl","adult"
"spiral_outward",10,0.789352877962276,"gpsl","adult"
"zigzag_3",10,1.29896931211864,"gpsl","adult"
"hexagon",11,0.025077534242374,"gpsl","adult"
"3_pts",11,0.043932135334537,"gpsl","adult"
"stairs_2",11,0.414550742862912,"gpsl","adult"
"alternating_diff_2",11,0.67413906620553,"gpsl","adult"
"hourglass_1",11,0.0372709687087707,"gpsl","adult"
"square_spiral",11,0.854606074526924,"gpsl","adult"
"alternating_diff_1",11,0.130458203817885,"gpsl","adult"
"triangle_1",11,0.0674177073919263,"gpsl","adult"
"plus",11,0.565088200752257,"gpsl","adult"
"zigzag_1",11,0.188518120081865,"gpsl","adult"
"f_curly_2",11,0.71560941643916,"gpsl","adult"
"zigzag_widening",11,0.895884111200909,"gpsl","adult"
"square_2",11,1.27675315799585,"gpsl","adult"
"radial_1",11,0.108415766577252,"gpsl","adult"
"zigzag_2",11,0.719698574179049,"gpsl","adult"
"line",11,0.528500140163638,"gpsl","adult"
"stairs",11,0.762869304905114,"gpsl","adult"
"increasing_lines",11,3.45473449514485,"gpsl","adult"
"sine",11,1.1512066891639,"gpsl","adult"
