"","X","func_scale","response_x","response_y","rt","true_x","true_y","tpt","trial_idx","correct","seq_id","subject_id","age","school","shapes_basic","shapes_advanced","acceptance_dist","prev_pt_buffer","min_x","max_x","min_y","max_y","prev_x","prev_y"
"3469",4188,69.3599847651281,-2.22458592306391,0.62405066409682,2616.00000000006,-2.97997634258385,-0.346036121872572,3,5,0,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-1.9866508950559,-0.230690747915048
"3470",4189,69.3599847651281,-4.20381136750643,-0.145648119853049,438,-3.97330179011179,-0.461381495830096,4,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-2.97997634258385,-0.346036121872572
"3471",4190,69.3599847651281,-5.02848863602415,-0.18230044289828,349,-4.08864716406932,0.531943951697852,5,5,0,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-3.97330179011179,-0.461381495830096
"3472",4191,69.3599847651281,-4.07552823684812,1.48538025565977,146,-4.20399253802684,1.5252693992258,6,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-4.08864716406932,0.531943951697852
"3473",4192,69.3599847651281,-4.18548520598381,2.31005752417748,2227,-4.31933791198437,2.51859484675375,7,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-4.20399253802684,1.5252693992258
"3474",4193,69.3599847651281,-4.33209449816474,3.95941206121291,66.9999999999418,-4.43468328594189,3.5119202942817,8,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-4.31933791198437,2.51859484675375
"3475",4194,69.3599847651281,-4.55200843643613,4.7474370066854,864,-5.42800873346984,3.39657492032417,9,5,0,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-4.43468328594189,3.5119202942817
"3476",4195,69.3599847651281,-6.62286468849173,3.53791034619275,196,-6.42133418099779,3.28122954636665,10,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-5.42800873346984,3.39657492032417
"3477",4196,69.3599847651281,-7.06269256503451,3.51958418467013,544,-7.41465962852574,3.16588417240913,11,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-6.42133418099779,3.28122954636665
"3478",4197,69.3599847651281,-8.69372094054733,3.29967024639874,1652,-8.40798507605369,3.0505387984516,12,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-7.41465962852574,3.16588417240913
"3479",4198,69.3599847651281,-9.42676740145196,3.37297489248921,1218.00000000006,-8.52333045001121,4.04386424597955,13,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-8.40798507605369,3.0505387984516
"3480",4199,69.3599847651281,-8.51045932532117,4.96735094495679,155,-8.63867582396873,5.0371896935075,14,5,1,"zigzag_3","jsk9lutrwn",4.6,"preschool","yes","no",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-8.52333045001121,4.04386424597955
"3481",4215,60.5486300364586,NA,NA,NA,0,0,0,1,NA,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"3482",4216,60.5486300364586,NA,NA,NA,0.998106520400169,-0.0615091370014878,1,1,NA,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,0,0
"3483",4217,60.5486300364586,NA,NA,NA,1.99621304080034,-0.123018274002975,2,1,NA,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,0.998106520400169,-0.0615091370014878
"3484",4218,60.5486300364586,3.34618763120093,0.120998437268424,422,2.11923131480331,1.87319476679736,3,1,0,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,1.99621304080034,-0.123018274002975
"3485",4219,60.5486300364586,2.65341596407757,2.19931343863852,295.999999999985,3.11733783520348,1.81168562979587,4,1,1,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,2.11923131480331,1.87319476679736
"3486",4220,60.5486300364586,4.5637863188723,2.30427884274812,197,4.11544435560365,1.75017649279439,5,1,1,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,3.11733783520348,1.81168562979587
"3487",4221,60.5486300364586,5.10960642024222,2.61917505507692,899,4.23846262960663,3.74638953359472,6,1,0,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,4.11544435560365,1.75017649279439
"3488",4222,60.5486300364586,4.4588209147627,4.71848313726893,1496,5.2365691500068,3.68488039659324,7,1,1,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,4.23846262960663,3.74638953359472
"3489",4223,60.5486300364586,6.07528813805055,3.77379450028253,1390,6.23467567040696,3.62337125959175,8,1,1,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,5.2365691500068,3.68488039659324
"3490",4224,60.5486300364586,6.55812899695471,4.76046929891277,1173,6.35769394440994,5.61958430039209,9,1,1,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,6.23467567040696,3.62337125959175
"3491",4225,60.5486300364586,6.83103904763967,6.39792960302254,536,7.35580046481011,5.5580751633906,10,1,1,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,6.35769394440994,5.61958430039209
"3492",4226,60.5486300364586,8.78339556407825,5.70515793589918,528,8.35390698521027,5.49656602638911,11,1,1,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,7.35580046481011,5.5580751633906
"3493",4227,60.5486300364586,9.66510495859889,5.22231707699502,971,8.47692525921325,7.49277906718945,12,1,0,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,8.35390698521027,5.49656602638911
"3494",4228,60.5486300364586,8.25856854353024,9.75682253452976,159,9.47503177961342,7.43126993018796,13,1,0,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,8.47692525921325,7.49277906718945
"3495",4229,60.5486300364586,13.1079702133938,7.25864591672127,907,10.4731383000136,7.36976079318647,14,1,0,"stairs_2","npmg7yq4lw",4.1,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,9.47503177961342,7.43126993018796
"3496",4230,44.5383640965798,NA,NA,NA,0,0,0,2,NA,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"3497",4231,44.5383640965798,NA,NA,NA,1,2.52441295442369,1,2,NA,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,0,0
"3498",4232,44.5383640965798,NA,NA,NA,2,2.72789228047704,2,2,NA,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,1,2.52441295442369
"3499",4233,44.5383640965798,4.23511181014646,4.08123138854515,376,3,0.423360024179602,3,2,0,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,2,2.72789228047704
"3500",4234,44.5383640965798,4.00679587447256,-2.34015430228321,1783,4,-2.27040748592378,4,2,1,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,3,0.423360024179602
"3501",4235,44.5383640965798,5.57646793223061,-2.39723328620168,177.000000000029,5,-2.87677282398942,5,2,1,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,4,-2.27040748592378
"3502",4236,44.5383640965798,5.91894183574145,-3.51027347261193,1266,6,-0.838246494596778,6,2,0,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,5,-2.87677282398942
"3503",4237,44.5383640965798,6.60388964276314,0.171320990129662,947,7,1.97095979615637,7,2,0,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,6,-0.838246494596778
"3504",4238,44.5383640965798,7.20321897390712,2.88257272625719,238,8,2.96807473987015,8,2,1,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,7,1.97095979615637
"3505",4239,44.5383640965798,8.7158120477467,3.22504662976804,149,9,1.23635545572527,9,2,0,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,8,2.96807473987015
"3506",4240,44.5383640965798,15.1657372305343,2.4259408549094,1117,10,-1.63206333266811,10,2,0,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,9,1.23635545572527
"3507",4241,44.5383640965798,10.4567210572602,-3.22487855301956,1305,11,-2.99997061965211,11,2,1,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,10,-1.63206333266811
"3508",4242,44.5383640965798,13.0538148255507,-3.36757601281575,2210,12,-1.6097187540013,12,2,0,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,11,-2.99997061965211
"3509",4243,44.5383640965798,12.6828014300807,-0.256771389258896,948,13,1.26050111047992,13,2,1,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,12,-1.6097187540013
"3510",4244,44.5383640965798,13.9956180602056,2.34032237903169,1350,14,2.97182206708461,14,2,1,"sine","npmg7yq4lw",4.1,"preschool","yes","yes",1.79620427518449,0.673576603194183,-7.2435610417711,27.2435610417711,-12.7900676549826,13.075273907674,13,1.26050111047992
"3511",4245,211.940652222154,NA,NA,NA,0,0,0,3,NA,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"3512",4246,211.940652222154,NA,NA,NA,1,0,1,3,NA,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,0,0
"3513",4247,211.940652222154,NA,NA,NA,0,1,2,3,NA,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,1,0
"3514",4248,211.940652222154,-0.237486668882353,1.11195706972393,2575.99999999997,1,1,3,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,0,1
"3515",4249,211.940652222154,1.36383099374068,0.992008181137938,976,0,0,4,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,1,1
"3516",4250,211.940652222154,-0.30945600203395,-0.129513927141116,1023,1,0,5,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,0,0
"3517",4251,211.940652222154,1.35783354931138,0.00242985030347898,516,0,1,6,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,1,0
"3518",4252,211.940652222154,0.18233444116863,1.33386251360802,1462,1,1,7,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,0,1
"3519",4253,211.940652222154,1.47178499346808,1.08196984757743,1115.99999999997,0,0,8,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,1,1
"3520",4254,211.940652222154,-0.213496891165154,0.0384145168792775,1782,1,0,9,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,0,0
"3521",4255,211.940652222154,1.40581310474578,0.0444119613085774,1777.00000000003,0,1,10,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,1,0
"3522",4256,211.940652222154,-0.207499446735854,1.29188040260293,1006.99999999997,1,1,11,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,0,1
"3523",4257,211.940652222154,1.39381821588718,1.26789062488573,3780.99999999997,0,0,12,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,1,1
"3524",4258,211.940652222154,-0.165517335730756,0.152365961035973,5581,1,0,13,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,0,0
"3525",4259,211.940652222154,2.52133776859553,1.45381140219402,4184,0,1,14,3,0,"hourglass_1","npmg7yq4lw",4.1,"preschool","yes","yes",0.377464158769053,0.141549059538395,-3.14746544799244,4.09984640037339,-2.24155146694671,3.19393241932766,1,0
"3526",4260,222.691820482899,NA,NA,NA,0,0,0,4,NA,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"3527",4261,222.691820482899,NA,NA,NA,6.12323399573677e-17,1,1,4,NA,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,0,0
"3528",4262,222.691820482899,NA,NA,NA,-1,1,2,4,NA,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,6.12323399573677e-17,1
"3529",4263,222.691820482899,-2.20450840655829,1.83259042426989,4897.99999999997,-2,1,3,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-1,1
"3530",4264,222.691820482899,-2.37574535831371,1.01065305584386,764,-2,4.44089209850063e-16,4,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,1
"3531",4265,222.691820482899,-2.14742942263982,-0.473400526036474,64,-2,-1,5,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,4.44089209850063e-16
"3532",4266,222.691820482899,-2.04468725158656,-1.44374325265054,242,-1,-1,6,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,-1
"3533",4267,222.691820482899,-0.874568081257838,-1.14122463788262,589,0,-1,7,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-1,-1
"3534",4268,222.691820482899,-0.903107573217076,-0.239376691970729,692,1,-1,8,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,0,-1
"3535",4269,222.691820482899,1.19739903498278,-1.27250630089511,362,1,-2.22044604925031e-16,9,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,-1
"3536",4270,222.691820482899,1.14032005106431,0.274334163295541,10,1,1,10,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,-2.22044604925031e-16
"3537",4271,222.691820482899,0.894880420214868,1.27892428026069,657.000000000058,1,2,11,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,1
"3538",4272,222.691820482899,0.98049889609258,2.30063809240138,853,6.66133814775094e-16,2,12,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,2
"3539",4273,222.691820482899,-0.189620274236145,2.04949056316009,279.999999999942,-0.999999999999999,2,13,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,6.66133814775094e-16,2
"3540",4274,222.691820482899,-1.38257103813226,2.06661425833564,643,-2,2,14,4,0,"square_spiral","npmg7yq4lw",4.1,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-0.999999999999999,2
